accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.041000,0.150299,-0.995682,XArbitraryZVertical,-0.027763,0.114050,-0.993087,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.114299,0.593974,-0.022813,-0.054186,0.802333,-0.027949,-0.145733,-0.068880,-0.018380,-0.001229,0.000467,-0.002229,1.865454,1
-0.066498,0.122482,-0.990051,XArbitraryZVertical,-0.049278,0.136429,-0.989423,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.136856,0.595784,-0.021045,-0.069609,0.799845,-0.049764,0.025037,-0.069429,-0.013911,0.002082,0.012924,-0.002199,1.857756,1
-0.062607,0.098160,-0.997818,XArbitraryZVertical,-0.060870,0.132716,-0.989283,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.133108,0.599467,-0.015605,-0.071518,0.797045,-0.061452,0.137909,0.011948,-0.036817,0.001635,0.016668,-0.001546,1.847793,1
-0.072052,0.021271,-0.966278,XArbitraryZVertical,-0.060154,0.109643,-0.992149,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.109864,0.598595,-0.008831,-0.062028,0.798598,-0.060556,-0.090162,0.016852,0.040555,-0.002376,-0.023476,-0.001167,1.851827,1
-0.130386,0.407211,-0.973511,XArbitraryZVertical,-0.091994,0.246836,-0.964681,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.249414,0.579390,-0.035139,-0.128159,0.804144,-0.095075,-0.794083,-0.425495,0.247082,0.044372,0.021704,-0.006831,1.880953,1
-0.091507,0.383270,-0.948105,XArbitraryZVertical,-0.085986,0.316590,-0.944657,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.322132,0.533732,-0.050230,-0.158582,0.829131,-0.090774,-0.474441,-0.288651,0.780601,0.024264,-0.112076,0.225007,1.982932,1
-0.066513,0.628998,-0.803497,XArbitraryZVertical,-0.063098,0.491631,-0.868515,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.513961,0.465113,-0.093765,-0.238644,0.847306,-0.072523,-1.149844,-0.108891,0.458511,0.012301,0.041572,-0.036270,2.118482,1
-0.224426,0.038483,-0.785431,XArbitraryZVertical,-0.058795,0.450411,-0.890883,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.467226,0.433427,-0.076179,-0.220806,0.870392,-0.065901,0.449308,-0.107560,0.003026,0.101367,-0.018679,-0.060273,2.201865,1
-0.305588,0.181824,-0.910950,XArbitraryZVertical,-0.089712,0.161877,-0.982724,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.162593,0.451278,0.003314,-0.092880,0.887531,-0.091037,1.154396,0.552282,-0.009778,-0.130518,-0.074185,0.248166,2.193378,1
-0.285156,0.456238,-1.244537,XArbitraryZVertical,-0.056558,0.206357,-0.976841,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.207850,0.431188,-0.019381,-0.105849,0.895822,-0.057835,-0.570695,-0.158801,-0.151954,0.060465,0.054645,-0.103207,2.238354,1
