accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionAttitudeReferenceFrame,motionGravityX,motionGravityY,motionGravityZ,motionHeading,motionMagneticFieldAccuracy,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionPitch,motionQuaternionW,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionRoll,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionYaw,activity
-0.238617,1.156097,-0.759018,XArbitraryZVertical,-0.184490,0.744153,-0.642028,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.839266,-0.291891,0.228660,-0.355950,0.857796,-0.279815,-0.170258,0.205376,2.118619,0.099040,0.325351,-0.140992,-2.611105,1
0.051529,0.928802,-0.481827,XArbitraryZVertical,0.056841,0.853553,-0.517896,-1.000000,-1.000000,0.000000,0.000000,0.000000,-1.022767,-0.360166,0.172826,-0.459546,0.793239,0.109316,-0.512380,0.035048,-0.072801,-0.060091,0.243173,0.051191,-2.227780,1
0.127762,1.037964,-0.652298,XArbitraryZVertical,0.046528,0.836207,-0.546437,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.990329,-0.365280,0.173453,-0.443504,0.799868,0.084942,0.731820,-0.094802,-0.166839,0.006664,0.113210,0.021810,-2.238919,1
-0.438736,0.252823,-0.390564,XArbitraryZVertical,-0.502954,0.632135,-0.589443,-1.000000,-1.000000,0.000000,0.000000,0.000000,-0.684306,-0.185160,0.349580,-0.288223,0.872031,-0.706389,-0.078758,-1.469961,-3.758390,0.064095,0.185843,-0.076145,-2.984250,1
-0.845245,-0.354599,-0.203156,XArbitraryZVertical,-0.935556,-0.070071,-0.346157,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.070129,0.110976,0.570709,-0.034814,0.812873,-1.216415,0.559701,-1.486423,-1.970344,0.326975,-0.158628,0.095761,2.919061,1
-0.892273,-0.282288,-0.418518,XArbitraryZVertical,-0.908460,-0.279137,-0.311099,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.282895,0.206779,0.586433,0.023385,0.782810,-1.240866,0.485368,0.461102,-0.148205,0.135587,-0.153847,-0.017789,2.827898,1
-0.899231,-0.260910,-0.361465,XArbitraryZVertical,-0.899315,-0.259822,-0.351745,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.262838,0.220543,0.569295,0.005501,0.791980,-1.197964,-0.020954,-0.012814,0.091096,0.002801,0.066325,-0.030503,2.778390,1
-0.901215,-0.249420,-0.343781,XArbitraryZVertical,-0.903268,-0.242304,-0.354113,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.244740,0.214150,0.568281,-0.000686,0.794479,-1.197175,-0.127747,-0.020742,0.048378,0.000832,0.006297,-0.000990,2.782388,1
-0.901459,-0.238815,-0.337112,XArbitraryZVertical,-0.907287,-0.238079,-0.346624,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.240387,0.196738,0.571506,0.008288,0.796622,-1.205864,0.638557,-0.019650,0.248596,0.016479,-0.027912,-0.048548,2.823266,1
-0.905380,-0.307724,-0.244171,XArbitraryZVertical,-0.929855,-0.208130,-0.303400,-1.000000,-1.000000,0.000000,0.000000,0.000000,0.209662,0.097951,0.587305,0.058077,0.801315,-1.255400,0.917371,0.264979,0.680029,0.009125,-0.106537,0.021463,3.050719,1
